Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure
2017,3,19,7,2017-03-19,OO,RKS,"Rock Springs, WY",Wyoming,DEN,"Denver, CO",Colorado,605,-9.0,0.0,0600-0659,11.0,0700-0759,1.0,260.0,,,,,,
2017,3,22,3,2017-03-22,UA,IAH,"Houston, TX",Texas,MEM,"Memphis, TN",Tennessee,1910,-4.0,0.0,1900-1959,13.0,2000-2059,1.0,468.0,,,,,,
2017,3,16,4,2017-03-16,AA,ORD,"Chicago, IL",Illinois,MIA,"Miami, FL",Florida,1155,-1.0,0.0,1100-1159,22.0,1500-1559,1.0,1197.0,31.58,42.0,19.0,9.0,,29.63
2017,3,27,1,2017-03-27,DL,ATL,"Atlanta, GA",Georgia,MCI,"Kansas City, MO",Missouri,1459,-2.0,0.0,1400-1459,15.0,1600-1659,1.0,692.0,67.21,77.0,59.0,14.0,,29.03
2017,3,20,1,2017-03-20,EV,CLT,"Charlotte, NC",North Carolina,LGA,"New York, NY",New York,1030,41.0,1.0,1000-1059,20.0,1200-1259,1.0,544.0,,,,,,
2017,3,24,5,2017-03-24,OO,SLC,"Salt Lake City, UT",Utah,PIH,"Pocatello, ID",Idaho,1110,-5.0,0.0,1100-1159,22.0,1200-1259,1.0,150.0,,,,,,
2017,3,17,5,2017-03-17,B6,BOS,"Boston, MA",Massachusetts,SFO,"San Francisco, CA",California,1100,-2.0,0.0,1100-1159,15.0,1400-1459,1.0,2704.0,,,,,,
2017,3,28,2,2017-03-28,AA,CLT,"Charlotte, NC",North Carolina,BNA,"Nashville, TN",Tennessee,2005,-8.0,0.0,2000-2059,17.0,2000-2059,1.0,328.0,,,,,,
2017,3,15,3,2017-03-15,AA,CLT,"Charlotte, NC",North Carolina,FLL,"Fort Lauderdale, FL",Florida,2034,-4.0,0.0,2000-2059,25.0,2200-2259,1.0,632.0,,,,,,
2017,3,4,6,2017-03-04,AA,BOS,"Boston, MA",Massachusetts,MIA,"Miami, FL",Florida,1525,-3.0,0.0,1500-1559,19.0,1900-1959,1.0,1258.0,,,,,,
2017,3,22,3,2017-03-22,WN,MDW,"Chicago, IL",Illinois,SAN,"San Diego, CA",California,1920,-3.0,0.0,1900-1959,10.0,2100-2159,1.0,1728.0,31.48,34.0,29.0,24.0,,29.91
2017,3,11,6,2017-03-11,UA,DEN,"Denver, CO",Colorado,AUS,"Austin, TX",Texas,1540,-6.0,0.0,1500-1559,13.0,1800-1859,1.0,775.0,,,,,,
2017,3,10,5,2017-03-10,DL,DEN,"Denver, CO",Colorado,DTW,"Detroit, MI",Michigan,1410,9.0,0.0,1400-1459,11.0,1900-1959,1.0,1123.0,,,,,,
2017,3,12,7,2017-03-12,EV,ATL,"Atlanta, GA",Georgia,VPS,"Valparaiso, FL",Florida,824,-6.0,0.0,0800-0859,19.0,0800-0859,1.0,250.0,40.12,45.0,37.0,16.0,0.36,29.19
2017,3,21,2,2017-03-21,VX,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,700,-4.0,0.0,0700-0759,12.0,0800-0859,1.0,337.0,59.35,65.0,56.0,12.0,,29.97
2017,3,7,2,2017-03-07,DL,MSN,"Madison, WI",Wisconsin,MSP,"Minneapolis, MN",Minnesota,1548,-4.0,0.0,1500-1559,24.0,1700-1759,1.0,228.0,,,,,,
2017,3,20,1,2017-03-20,WN,DCA,"Washington, DC",Virginia,TPA,"Tampa, FL",Florida,1555,1.0,0.0,1500-1559,10.0,1800-1859,1.0,814.0,47.22,53.0,38.0,13.0,0.01,30.22
2017,3,12,7,2017-03-12,OO,SPI,"Springfield, IL",Illinois,ORD,"Chicago, IL",Illinois,1723,-10.0,0.0,1700-1759,12.0,1800-1859,1.0,174.0,,,,,,
2017,3,9,4,2017-03-09,AA,BOS,"Boston, MA",Massachusetts,PHX,"Phoenix, AZ",Arizona,1620,9.0,0.0,1600-1659,38.0,2000-2059,1.0,2300.0,44.52,50.0,38.0,35.0,,29.97
2017,3,23,4,2017-03-23,OO,MSP,"Minneapolis, MN",Minnesota,LAX,"Los Angeles, CA",California,1545,-2.0,0.0,1500-1559,13.0,1700-1759,1.0,1535.0,38.23,39.0,36.0,20.0,,29.34
2017,3,30,4,2017-03-30,F9,MIA,"Miami, FL",Florida,DEN,"Denver, CO",Colorado,1410,52.0,1.0,1400-1459,12.0,1600-1659,1.0,1709.0,,,,,,
2017,3,31,5,2017-03-31,WN,CHS,"Charleston, SC",South Carolina,MDW,"Chicago, IL",Illinois,1720,1.0,0.0,1700-1759,14.0,1800-1859,1.0,745.0,,,,,,
2017,3,10,5,2017-03-10,UA,SFO,"San Francisco, CA",California,SEA,"Seattle, WA",Washington,640,-1.0,0.0,0600-0659,11.0,0800-0859,1.0,679.0,,,,,,
2017,3,4,6,2017-03-04,WN,HOU,"Houston, TX",Texas,DEN,"Denver, CO",Colorado,1640,-3.0,0.0,1600-1659,9.0,1800-1859,1.0,883.0,,,,,,
2017,3,3,5,2017-03-03,OO,BUR,"Burbank, CA",California,PDX,"Portland, OR",Oregon,926,4.0,0.0,0900-0959,20.0,1100-1159,1.0,817.0,,,,,,
2017,3,15,3,2017-03-15,B6,AUS,"Austin, TX",Texas,MCO,"Orlando, FL",Florida,1512,8.0,0.0,1500-1559,18.0,1800-1859,1.0,994.0,,,,,,
2017,3,16,4,2017-03-16,WN,STL,"St. Louis, MO",Missouri,PIT,"Pittsburgh, PA",Pennsylvania,1530,11.0,0.0,1500-1559,8.0,1700-1759,1.0,554.0,40.3,51.0,26.0,17.0,,29.74
2017,3,27,1,2017-03-27,OO,ATL,"Atlanta, GA",Georgia,CHA,"Chattanooga, TN",Tennessee,1405,-4.0,0.0,1400-1459,16.0,1400-1459,1.0,106.0,67.21,77.0,59.0,14.0,,29.03
2017,3,3,5,2017-03-03,UA,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,1224,32.0,1.0,1200-1259,23.0,1800-1859,1.0,1744.0,63.04,77.0,53.0,13.0,,29.93
2017,3,14,2,2017-03-14,OO,LAX,"Los Angeles, CA",California,FAT,"Fresno, CA",California,1710,-6.0,0.0,1700-1759,26.0,1800-1859,1.0,209.0,57.07,67.0,51.0,14.0,,29.94
2017,3,9,4,2017-03-09,AA,PHL,"Philadelphia, PA",Pennsylvania,RDU,"Raleigh/Durham, NC",North Carolina,2030,-7.0,0.0,2000-2059,14.0,2100-2159,1.0,337.0,58.42,68.0,49.0,28.0,,30.05
2017,3,16,4,2017-03-16,DL,LGA,"New York, NY",New York,MCO,"Orlando, FL",Florida,700,60.0,1.0,0700-0759,26.0,1000-1059,1.0,950.0,34.0,41.0,27.0,24.0,,30.1
2017,3,5,7,2017-03-05,WN,SLC,"Salt Lake City, UT",Utah,LAX,"Los Angeles, CA",California,905,7.0,0.0,0900-0959,21.0,1000-1059,1.0,590.0,,,,,,
2017,3,23,4,2017-03-23,WN,DCA,"Washington, DC",Virginia,PVD,"Providence, RI",Rhode Island,1155,2.0,0.0,1100-1159,19.0,1300-1359,1.0,356.0,,,,,,
2017,3,29,3,2017-03-29,UA,SFO,"San Francisco, CA",California,BOS,"Boston, MA",Massachusetts,1458,3.0,0.0,1400-1459,16.0,2300-2359,1.0,2704.0,57.88,64.0,53.0,25.0,,30.19
2017,3,21,2,2017-03-21,AA,DFW,"Dallas/Fort Worth, TX",Texas,LAS,"Las Vegas, NV",Nevada,1105,-7.0,0.0,1100-1159,23.0,1200-1259,1.0,1055.0,,,,,,
2017,3,27,1,2017-03-27,EV,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,ORD,"Chicago, IL",Illinois,1718,29.0,1.0,1700-1759,10.0,1800-1859,1.0,632.0,,,,,,
2017,3,4,6,2017-03-04,EV,IAH,"Houston, TX",Texas,LBB,"Lubbock, TX",Texas,1745,23.0,1.0,1700-1759,11.0,1900-1959,1.0,458.0,,,,,,
2017,3,18,6,2017-03-18,EV,ORD,"Chicago, IL",Illinois,PWM,"Portland, ME",Maine,1350,-4.0,0.0,1300-1359,23.0,1700-1759,1.0,900.0,40.88,45.0,38.0,20.0,,29.59
2017,3,5,7,2017-03-05,WN,OKC,"Oklahoma City, OK",Oklahoma,PHX,"Phoenix, AZ",Arizona,1805,5.0,0.0,1800-1859,10.0,1900-1959,1.0,833.0,,,,,,
2017,3,26,7,2017-03-26,OO,ROW,"Roswell, NM",New Mexico,PHX,"Phoenix, AZ",Arizona,1524,-5.0,0.0,1500-1559,15.0,1600-1659,1.0,433.0,,,,,,
2017,3,21,2,2017-03-21,DL,BOS,"Boston, MA",Massachusetts,DTW,"Detroit, MI",Michigan,1113,-4.0,0.0,1100-1159,18.0,1300-1359,1.0,632.0,46.09,53.0,40.0,15.0,,29.88
2017,3,30,4,2017-03-30,OO,GJT,"Grand Junction, CO",Colorado,DEN,"Denver, CO",Colorado,605,-7.0,0.0,0600-0659,16.0,0700-0759,1.0,212.0,,,,,,
2017,3,8,3,2017-03-08,WN,PDX,"Portland, OR",Oregon,PHX,"Phoenix, AZ",Arizona,1435,31.0,1.0,1400-1459,9.0,1800-1859,1.0,1009.0,42.68,46.0,41.0,6.0,0.47,30.19
2017,3,11,6,2017-03-11,WN,SFO,"San Francisco, CA",California,LAX,"Los Angeles, CA",California,1350,,,1300-1359,,1500-1559,1.0,337.0,,,,,,
2017,3,14,2,2017-03-14,DL,FLL,"Fort Lauderdale, FL",Florida,JFK,"New York, NY",New York,1210,,,1200-1259,,1500-1559,1.0,1069.0,,,,,,
2017,3,20,1,2017-03-20,AA,PHX,"Phoenix, AZ",Arizona,MCO,"Orlando, FL",Florida,2200,-5.0,0.0,2200-2259,11.0,0001-0559,1.0,1849.0,,,,,,
2017,3,15,3,2017-03-15,OO,ATL,"Atlanta, GA",Georgia,SBN,"South Bend, IN",Indiana,951,-5.0,0.0,0900-0959,23.0,1100-1159,1.0,566.0,,,,,,
2017,3,6,1,2017-03-06,UA,IAH,"Houston, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,727,-7.0,0.0,0700-0759,13.0,0800-0859,1.0,224.0,,,,,,
2017,3,28,2,2017-03-28,AA,CLT,"Charlotte, NC",North Carolina,MCO,"Orlando, FL",Florida,740,-6.0,0.0,0700-0759,27.0,0900-0959,1.0,468.0,,,,,,
2017,3,19,7,2017-03-19,OO,ORD,"Chicago, IL",Illinois,MBS,"Saginaw/Bay City/Midland, MI",Michigan,1345,-6.0,0.0,1300-1359,13.0,1500-1559,1.0,222.0,43.3,53.0,31.0,20.0,,29.66
2017,3,7,2,2017-03-07,WN,LAS,"Las Vegas, NV",Nevada,TUS,"Tucson, AZ",Arizona,2155,-2.0,0.0,2100-2159,21.0,0001-0559,1.0,365.0,,,,,,
2017,3,28,2,2017-03-28,WN,PIT,"Pittsburgh, PA",Pennsylvania,ATL,"Atlanta, GA",Georgia,1745,-4.0,0.0,1700-1759,8.0,1900-1959,1.0,526.0,,,,,,
2017,3,3,5,2017-03-03,EV,CHO,"Charlottesville, VA",Virginia,LGA,"New York, NY",New York,600,150.0,1.0,0600-0659,44.0,0700-0759,1.0,305.0,,,,,,
2017,3,17,5,2017-03-17,WN,RDU,"Raleigh/Durham, NC",North Carolina,BWI,"Baltimore, MD",Maryland,1855,-7.0,0.0,1800-1859,22.0,2000-2059,1.0,255.0,43.7,56.0,24.0,14.0,,29.97
2017,3,20,1,2017-03-20,OO,CVG,"Cincinnati, OH",Kentucky,XNA,"Fayetteville, AR",Arkansas,915,-7.0,0.0,0900-0959,24.0,1000-1059,1.0,562.0,,,,,,
2017,3,24,5,2017-03-24,B6,LGA,"New York, NY",New York,MCO,"Orlando, FL",Florida,1629,-8.0,0.0,1600-1659,24.0,1900-1959,1.0,950.0,47.43,58.0,38.0,18.0,,30.5
2017,3,4,6,2017-03-04,DL,KOA,"Kona, HI",Hawaii,SEA,"Seattle, WA",Washington,2120,-6.0,0.0,2100-2159,25.0,0001-0559,1.0,2688.0,,,,,,
2017,3,16,4,2017-03-16,AA,MIA,"Miami, FL",Florida,LAX,"Los Angeles, CA",California,705,-5.0,0.0,0700-0759,13.0,1000-1059,1.0,2342.0,,,,,,
2017,3,13,1,2017-03-13,UA,CLT,"Charlotte, NC",North Carolina,EWR,"Newark, NJ",New Jersey,550,5.0,0.0,0001-0559,27.0,0700-0759,1.0,529.0,,,,,,
2017,3,24,5,2017-03-24,WN,PDX,"Portland, OR",Oregon,LAS,"Las Vegas, NV",Nevada,735,-4.0,0.0,0700-0759,11.0,0900-0959,1.0,763.0,,,,,,
2017,3,19,7,2017-03-19,DL,ATL,"Atlanta, GA",Georgia,MCO,"Orlando, FL",Florida,2106,-3.0,0.0,2100-2159,12.0,2200-2259,1.0,404.0,52.83,63.0,42.0,20.0,0.07,29.19
2017,3,29,3,2017-03-29,WN,TPA,"Tampa, FL",Florida,BUF,"Buffalo, NY",New York,1035,-6.0,0.0,1000-1059,9.0,1300-1359,1.0,1053.0,,,,,,
2017,3,6,1,2017-03-06,UA,ORD,"Chicago, IL",Illinois,CVG,"Cincinnati, OH",Kentucky,1457,-5.0,0.0,1400-1459,13.0,1700-1759,1.0,264.0,57.26,65.0,52.0,31.0,,29.31
2017,3,5,7,2017-03-05,DL,MSP,"Minneapolis, MN",Minnesota,BOS,"Boston, MA",Massachusetts,1850,64.0,1.0,1800-1859,12.0,2200-2259,1.0,1124.0,47.82,59.0,35.0,22.0,,29.05
2017,3,15,3,2017-03-15,EV,MOB,"Mobile, AL",Alabama,ATL,"Atlanta, GA",Georgia,1320,-4.0,0.0,1300-1359,7.0,1500-1559,1.0,302.0,,,,,,
2017,3,8,3,2017-03-08,WN,PIT,"Pittsburgh, PA",Pennsylvania,FLL,"Fort Lauderdale, FL",Florida,545,-7.0,0.0,0001-0559,9.0,0800-0859,1.0,994.0,,,,,,
2017,3,26,7,2017-03-26,AA,PHX,"Phoenix, AZ",Arizona,MIA,"Miami, FL",Florida,1333,87.0,1.0,1300-1359,13.0,2000-2059,1.0,1972.0,70.3,81.0,57.0,13.0,,28.76
2017,3,4,6,2017-03-04,DL,SAN,"San Diego, CA",California,JFK,"New York, NY",New York,707,0.0,0.0,0700-0759,17.0,1500-1559,1.0,2446.0,,,,,,
2017,3,22,3,2017-03-22,WN,MHT,"Manchester, NH",New Hampshire,MCO,"Orlando, FL",Florida,900,-5.0,0.0,0900-0959,10.0,1200-1259,1.0,1142.0,,,,,,
2017,3,8,3,2017-03-08,WN,SJC,"San Jose, CA",California,LAS,"Las Vegas, NV",Nevada,1355,25.0,1.0,1300-1359,8.0,1500-1559,1.0,386.0,,,,,,
2017,3,2,4,2017-03-02,DL,LAX,"Los Angeles, CA",California,MCO,"Orlando, FL",Florida,1435,99.0,1.0,1400-1459,26.0,2200-2259,1.0,2218.0,,,,,,
2017,3,9,4,2017-03-09,DL,HSV,"Huntsville, AL",Alabama,ATL,"Atlanta, GA",Georgia,645,-5.0,0.0,0600-0659,25.0,0800-0859,1.0,151.0,,,,,,
2017,3,23,4,2017-03-23,DL,AUS,"Austin, TX",Texas,JFK,"New York, NY",New York,810,-5.0,0.0,0800-0859,11.0,1200-1259,1.0,1521.0,,,,,,
2017,3,3,5,2017-03-03,NK,MSP,"Minneapolis, MN",Minnesota,MCO,"Orlando, FL",Florida,600,-3.0,0.0,0600-0659,17.0,1000-1059,1.0,1310.0,,,,,,
2017,3,22,3,2017-03-22,OO,HIB,"Hibbing, MN",Minnesota,MSP,"Minneapolis, MN",Minnesota,654,-13.0,0.0,0600-0659,32.0,0700-0759,1.0,174.0,,,,,,
2017,3,5,7,2017-03-05,WN,FLL,"Fort Lauderdale, FL",Florida,TPA,"Tampa, FL",Florida,1820,-2.0,0.0,1800-1859,17.0,1900-1959,1.0,197.0,70.58,74.0,68.0,28.0,,30.36
2017,3,14,2,2017-03-14,UA,EWR,"Newark, NJ",New Jersey,TPA,"Tampa, FL",Florida,600,,,0600-0659,,0800-0859,1.0,997.0,,,,,,
2017,3,24,5,2017-03-24,AA,LAX,"Los Angeles, CA",California,HNL,"Honolulu, HI",Hawaii,1940,-3.0,0.0,1900-1959,21.0,2300-2359,1.0,2556.0,58.61,66.0,51.0,20.0,,30.12
2017,3,7,2,2017-03-07,UA,IAH,"Houston, TX",Texas,PHL,"Philadelphia, PA",Pennsylvania,1920,12.0,0.0,1900-1959,17.0,2300-2359,1.0,1325.0,,,,,,
2017,3,29,3,2017-03-29,WN,BWI,"Baltimore, MD",Maryland,CLT,"Charlotte, NC",North Carolina,2015,-7.0,0.0,2000-2059,10.0,2100-2159,1.0,361.0,,,,,,
2017,3,6,1,2017-03-06,DL,MSP,"Minneapolis, MN",Minnesota,OMA,"Omaha, NE",Nebraska,2210,465.0,1.0,2200-2259,25.0,2300-2359,1.0,282.0,,,,,,
2017,3,14,2,2017-03-14,OO,DEN,"Denver, CO",Colorado,MCI,"Kansas City, MO",Missouri,1510,-5.0,0.0,1500-1559,15.0,1700-1759,1.0,533.0,,,,,,
2017,3,10,5,2017-03-10,NK,LAS,"Las Vegas, NV",Nevada,PHL,"Philadelphia, PA",Pennsylvania,1220,-6.0,0.0,1200-1259,20.0,1900-1959,1.0,2176.0,67.75,78.0,55.0,7.0,,27.86
2017,3,11,6,2017-03-11,UA,IAD,"Washington, DC",Virginia,MCO,"Orlando, FL",Florida,2230,4.0,0.0,2200-2259,11.0,0001-0559,1.0,758.0,29.79,37.0,24.0,22.0,0.08,30.0
2017,3,29,3,2017-03-29,EV,ATL,"Atlanta, GA",Georgia,LEX,"Lexington, KY",Kentucky,1614,84.0,1.0,1600-1659,9.0,1700-1759,1.0,304.0,71.63,84.0,60.0,8.0,0.01,28.97
2017,3,5,7,2017-03-05,DL,DTW,"Detroit, MI",Michigan,SLC,"Salt Lake City, UT",Utah,1735,-4.0,0.0,1700-1759,10.0,1900-1959,1.0,1481.0,33.67,42.0,24.0,15.0,,29.93
2017,3,31,5,2017-03-31,DL,MSP,"Minneapolis, MN",Minnesota,MKE,"Milwaukee, WI",Wisconsin,700,-2.0,0.0,0700-0759,28.0,0800-0859,1.0,297.0,43.63,57.0,32.0,14.0,,29.23
2017,3,22,3,2017-03-22,F9,MCO,"Orlando, FL",Florida,IAD,"Washington, DC",Virginia,1440,-7.0,0.0,1400-1459,21.0,1600-1659,1.0,758.0,70.65,87.0,55.0,20.0,,30.04
2017,3,9,4,2017-03-09,WN,SEA,"Seattle, WA",Washington,OAK,"Oakland, CA",California,1235,16.0,1.0,1200-1259,11.0,1400-1459,1.0,672.0,,,,,,
2017,3,21,2,2017-03-21,EV,VPS,"Valparaiso, FL",Florida,ATL,"Atlanta, GA",Georgia,1435,-3.0,0.0,1400-1459,10.0,1600-1659,1.0,250.0,,,,,,
2017,3,17,5,2017-03-17,WN,SJC,"San Jose, CA",California,LAX,"Los Angeles, CA",California,2145,10.0,0.0,2100-2159,8.0,2300-2359,1.0,308.0,,,,,,
2017,3,15,3,2017-03-15,NK,FLL,"Fort Lauderdale, FL",Florida,LAS,"Las Vegas, NV",Nevada,2030,-1.0,0.0,2000-2059,10.0,2300-2359,1.0,2173.0,61.3,68.0,56.0,16.0,,30.22
2017,3,9,4,2017-03-09,WN,LAX,"Los Angeles, CA",California,PHX,"Phoenix, AZ",Arizona,1725,27.0,1.0,1700-1759,24.0,1900-1959,1.0,370.0,64.13,75.0,54.0,14.0,,29.94
2017,3,27,1,2017-03-27,DL,DTW,"Detroit, MI",Michigan,EWR,"Newark, NJ",New Jersey,1730,68.0,1.0,1700-1759,29.0,1900-1959,1.0,488.0,,,,,,
2017,3,12,7,2017-03-12,WN,MCO,"Orlando, FL",Florida,DEN,"Denver, CO",Colorado,855,-2.0,0.0,0800-0859,7.0,1100-1159,1.0,1546.0,68.88,78.0,62.0,16.0,,30.0
2017,3,15,3,2017-03-15,OO,TWF,"Twin Falls, ID",Idaho,SLC,"Salt Lake City, UT",Utah,630,-10.0,0.0,0600-0659,5.0,0700-0759,1.0,175.0,,,,,,
2017,3,3,5,2017-03-03,DL,DTW,"Detroit, MI",Michigan,LAX,"Los Angeles, CA",California,1809,51.0,1.0,1800-1859,17.0,2000-2059,1.0,1979.0,25.19,29.0,22.0,20.0,,29.9
2017,3,16,4,2017-03-16,WN,MCI,"Kansas City, MO",Missouri,MSY,"New Orleans, LA",Louisiana,1150,-3.0,0.0,1100-1159,11.0,1300-1359,1.0,689.0,,,,,,
2017,3,12,7,2017-03-12,AS,PHX,"Phoenix, AZ",Arizona,SEA,"Seattle, WA",Washington,1330,-12.0,0.0,1300-1359,40.0,1600-1659,1.0,1107.0,,,,,,
2017,3,19,7,2017-03-19,WN,FLL,"Fort Lauderdale, FL",Florida,BWI,"Baltimore, MD",Maryland,2225,23.0,1.0,2200-2259,24.0,0001-0559,1.0,925.0,,,,,,
2017,3,11,6,2017-03-11,EV,AEX,"Alexandria, LA",Louisiana,DFW,"Dallas/Fort Worth, TX",Texas,1019,-10.0,0.0,1000-1059,17.0,1100-1159,1.0,285.0,,,,,,
2017,3,21,2,2017-03-21,AA,DFW,"Dallas/Fort Worth, TX",Texas,BDL,"Hartford, CT",Connecticut,1830,-5.0,0.0,1800-1859,10.0,2200-2259,1.0,1471.0,,,,,,
2017,3,27,1,2017-03-27,AA,DCA,"Washington, DC",Virginia,LGA,"New York, NY",New York,800,-7.0,0.0,0800-0859,29.0,0900-0959,1.0,214.0,,,,,,
2017,3,27,1,2017-03-27,WN,MDW,"Chicago, IL",Illinois,LGA,"New York, NY",New York,2025,120.0,1.0,2000-2059,8.0,2300-2359,1.0,725.0,47.67,52.0,42.0,13.0,0.1,29.31
2017,3,24,5,2017-03-24,WN,LGA,"New York, NY",New York,BNA,"Nashville, TN",Tennessee,1700,-1.0,0.0,1700-1759,15.0,1800-1859,1.0,764.0,47.43,58.0,38.0,18.0,,30.5
2017,3,27,1,2017-03-27,WN,SNA,"Santa Ana, CA",California,OAK,"Oakland, CA",California,1645,0.0,0.0,1600-1659,7.0,1800-1859,1.0,371.0,,,,,,
2017,3,6,1,2017-03-06,UA,EWR,"Newark, NJ",New Jersey,FLL,"Fort Lauderdale, FL",Florida,600,-3.0,0.0,0600-0659,17.0,0900-0959,1.0,1065.0,35.12,43.0,22.0,10.0,,30.54
2017,3,17,5,2017-03-17,UA,DEN,"Denver, CO",Colorado,DSM,"Des Moines, IA",Iowa,2020,-9.0,0.0,2000-2059,8.0,2300-2359,1.0,589.0,,,,,,
2017,3,16,4,2017-03-16,OO,SFO,"San Francisco, CA",California,SBP,"San Luis Obispo, CA",California,2230,16.0,1.0,2200-2259,28.0,2300-2359,1.0,190.0,57.33,64.0,52.0,23.0,,30.22
2017,3,22,3,2017-03-22,B6,FLL,"Fort Lauderdale, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,1955,8.0,0.0,1900-1959,13.0,2200-2259,1.0,992.0,,,,,,
2017,3,13,1,2017-03-13,AA,STL,"St. Louis, MO",Missouri,CLT,"Charlotte, NC",North Carolina,1254,-3.0,0.0,1200-1259,12.0,1500-1559,1.0,575.0,,,,,,
2017,3,30,4,2017-03-30,DL,CLT,"Charlotte, NC",North Carolina,ATL,"Atlanta, GA",Georgia,1220,3.0,0.0,1200-1259,34.0,1300-1359,1.0,226.0,,,,,,
2017,3,30,4,2017-03-30,VX,SAN,"San Diego, CA",California,SFO,"San Francisco, CA",California,1735,5.0,0.0,1700-1759,10.0,1900-1959,1.0,447.0,61.86,65.0,58.0,16.0,,30.0
2017,3,7,2,2017-03-07,WN,MCI,"Kansas City, MO",Missouri,DCA,"Washington, DC",Virginia,745,-4.0,0.0,0700-0759,10.0,1100-1159,1.0,949.0,,,,,,
2017,3,21,2,2017-03-21,OO,ORD,"Chicago, IL",Illinois,CLT,"Charlotte, NC",North Carolina,630,-8.0,0.0,0600-0659,16.0,0900-0959,1.0,599.0,41.32,53.0,33.0,21.0,,29.68
2017,3,3,5,2017-03-03,WN,SLC,"Salt Lake City, UT",Utah,PHX,"Phoenix, AZ",Arizona,1715,4.0,0.0,1700-1759,14.0,1800-1859,1.0,507.0,,,,,,
2017,3,8,3,2017-03-08,OO,SFO,"San Francisco, CA",California,ONT,"Ontario, CA",California,1805,-7.0,0.0,1800-1859,22.0,1900-1959,1.0,363.0,54.38,64.0,46.0,21.0,,30.33
2017,3,28,2,2017-03-28,B6,JFK,"New York, NY",New York,MCO,"Orlando, FL",Florida,1620,58.0,1.0,1600-1659,17.0,1900-1959,1.0,944.0,,,,,,
2017,3,24,5,2017-03-24,AA,ATL,"Atlanta, GA",Georgia,PHX,"Phoenix, AZ",Arizona,1810,-7.0,0.0,1800-1859,12.0,1900-1959,1.0,1587.0,62.93,72.0,55.0,14.0,,29.34
2017,3,19,7,2017-03-19,B6,FLL,"Fort Lauderdale, FL",Florida,BQN,"Aguadilla, PR",Puerto Rico,2351,-3.0,0.0,2300-2359,15.0,0001-0559,1.0,982.0,,,,,,
2017,3,10,5,2017-03-10,AA,PHL,"Philadelphia, PA",Pennsylvania,SJU,"San Juan, PR",Puerto Rico,1035,36.0,1.0,1000-1059,85.0,1500-1559,1.0,1576.0,,,,,,
2017,3,13,1,2017-03-13,DL,IND,"Indianapolis, IN",Indiana,ATL,"Atlanta, GA",Georgia,1527,-5.0,0.0,1500-1559,40.0,1700-1759,1.0,432.0,,,,,,
2017,3,26,7,2017-03-26,AA,RDU,"Raleigh/Durham, NC",North Carolina,ORD,"Chicago, IL",Illinois,1804,6.0,0.0,1800-1859,11.0,1900-1959,1.0,646.0,,,,,,
2017,3,12,7,2017-03-12,OO,ORD,"Chicago, IL",Illinois,DLH,"Duluth, MN",Minnesota,2110,-4.0,0.0,2100-2159,23.0,2200-2259,1.0,397.0,28.07,34.0,20.0,15.0,,29.74
2017,3,18,6,2017-03-18,AA,MSP,"Minneapolis, MN",Minnesota,ORD,"Chicago, IL",Illinois,1235,-9.0,0.0,1200-1259,10.0,1400-1459,1.0,334.0,34.54,42.0,30.0,22.0,,29.41
2017,3,15,3,2017-03-15,AS,SEA,"Seattle, WA",Washington,SAN,"San Diego, CA",California,2115,-7.0,0.0,2100-2159,24.0,2300-2359,1.0,1050.0,,,,,,
2017,3,2,4,2017-03-02,DL,LGA,"New York, NY",New York,TPA,"Tampa, FL",Florida,840,4.0,0.0,0800-0859,53.0,1100-1159,1.0,1010.0,48.46,65.0,38.0,35.0,0.12,30.08
2017,3,15,3,2017-03-15,WN,SMF,"Sacramento, CA",California,LAS,"Las Vegas, NV",Nevada,1515,7.0,0.0,1500-1559,10.0,1600-1659,1.0,397.0,,,,,,
2017,3,7,2,2017-03-07,AS,SMF,"Sacramento, CA",California,OGG,"Kahului, HI",Hawaii,940,-9.0,0.0,0900-0959,18.0,1300-1359,1.0,2404.0,,,,,,
2017,3,1,3,2017-03-01,DL,BOS,"Boston, MA",Massachusetts,DTW,"Detroit, MI",Michigan,1700,-1.0,0.0,1700-1759,25.0,1900-1959,1.0,632.0,,,,,,
2017,3,12,7,2017-03-12,WN,LGB,"Long Beach, CA",California,DEN,"Denver, CO",Colorado,1015,12.0,0.0,1000-1059,7.0,1300-1359,1.0,854.0,58.88,77.0,54.0,9.0,,29.98
2017,3,20,1,2017-03-20,OO,EWR,"Newark, NJ",New Jersey,ORD,"Chicago, IL",Illinois,1900,-7.0,0.0,1900-1959,22.0,2000-2059,1.0,719.0,44.67,54.0,34.0,15.0,,30.15
